ds;values
22.06.2013 00:00;1940
23.06.2013 00:00;2038
24.06.2013 00:00;2973
25.06.2013 00:00;2493
26.06.2013 00:00;3718
27.06.2013 00:00;3290
28.06.2013 00:00;3131
29.06.2013 00:00;2408
30.06.2013 00:00;2272
01.07.2013 00:00;3301
02.07.2013 00:00;3424
03.07.2013 00:00;3230
04.07.2013 00:00;2759
05.07.2013 00:00;2841
06.07.2013 00:00;1727
07.07.2013 00:00;1768
08.07.2013 00:00;2777
09.07.2013 00:00;2734
10.07.2013 00:00;2774
11.07.2013 00:00;2647
12.07.2013 00:00;2547
13.07.2013 00:00;2151
14.07.2013 00:00;2673
15.07.2013 00:00;3092
16.07.2013 00:00;3088
17.07.2013 00:00;2789
18.07.2013 00:00;2851
19.07.2013 00:00;2498
20.07.2013 00:00;1633
21.07.2013 00:00;1810
22.07.2013 00:00;2750
23.07.2013 00:00;2049
24.07.2013 00:00;936
25.07.2013 00:00;2329
26.07.2013 00:00;2298
27.07.2013 00:00;1655
28.07.2013 00:00;1728
29.07.2013 00:00;2485
30.07.2013 00:00;2359
31.07.2013 00:00;2449
01.08.2013 00:00;2399
02.08.2013 00:00;2295
03.08.2013 00:00;1769
04.08.2013 00:00;1713
05.08.2013 00:00;2527
06.08.2013 00:00;2406
07.08.2013 00:00;2653
08.08.2013 00:00;4352
09.08.2013 00:00;2212
10.08.2013 00:00;1647
11.08.2013 00:00;1709
12.08.2013 00:00;2480
13.08.2013 00:00;2655
14.08.2013 00:00;2949
15.08.2013 00:00;2532
16.08.2013 00:00;2427
17.08.2013 00:00;1769
18.08.2013 00:00;1684
19.08.2013 00:00;2620
20.08.2013 00:00;2537
21.08.2013 00:00;3418
22.08.2013 00:00;2642
23.08.2013 00:00;2169
24.08.2013 00:00;1618
25.08.2013 00:00;1902
26.08.2013 00:00;2766
27.08.2013 00:00;3168
28.08.2013 00:00;2998
29.08.2013 00:00;3116
30.08.2013 00:00;2619
31.08.2013 00:00;1975
01.09.2013 00:00;2334
02.09.2013 00:00;2881
03.09.2013 00:00;3805
04.09.2013 00:00;3746
05.09.2013 00:00;3714
06.09.2013 00:00;3267
07.09.2013 00:00;2272
08.09.2013 00:00;2864
09.09.2013 00:00;4468
10.09.2013 00:00;4331
11.09.2013 00:00;4042
12.09.2013 00:00;4066
13.09.2013 00:00;3648
14.09.2013 00:00;2574
15.09.2013 00:00;3314
16.09.2013 00:00;4997
17.09.2013 00:00;4601
18.09.2013 00:00;5081
19.09.2013 00:00;4571
20.09.2013 00:00;4120
21.09.2013 00:00;3215
22.09.2013 00:00;4875
23.09.2013 00:00;7024
24.09.2013 00:00;5417
25.09.2013 00:00;5206
26.09.2013 00:00;5270
27.09.2013 00:00;4922
28.09.2013 00:00;4697
29.09.2013 00:00;5191
30.09.2013 00:00;7217
01.10.2013 00:00;6894
02.10.2013 00:00;5527
03.10.2013 00:00;5480
04.10.2013 00:00;5046
05.10.2013 00:00;5503
06.10.2013 00:00;6865
07.10.2013 00:00;8033
08.10.2013 00:00;6313
09.10.2013 00:00;6384
10.10.2013 00:00;5872
11.10.2013 00:00;4886
12.10.2013 00:00;3833
13.10.2013 00:00;5623
14.10.2013 00:00;6868
15.10.2013 00:00;7034
16.10.2013 00:00;6788
17.10.2013 00:00;6692
18.10.2013 00:00;6501
19.10.2013 00:00;4679
20.10.2013 00:00;7496
21.10.2013 00:00;11915
22.10.2013 00:00;10689
23.10.2013 00:00;10424
24.10.2013 00:00;11398
25.10.2013 00:00;14680
26.10.2013 00:00;22143
27.10.2013 00:00;48833
28.10.2013 00:00;29484
29.10.2013 00:00;19537
30.10.2013 00:00;17152
31.10.2013 00:00;15737
01.11.2013 00:00;23204
02.11.2013 00:00;26280
03.11.2013 00:00;77297
04.11.2013 00:00;44552
05.11.2013 00:00;24630
06.11.2013 00:00;14208
07.11.2013 00:00;11385
08.11.2013 00:00;8838
09.11.2013 00:00;4837
10.11.2013 00:00;4488
11.11.2013 00:00;6341
12.11.2013 00:00;6230
13.11.2013 00:00;5747
14.11.2013 00:00;4959
15.11.2013 00:00;4434
16.11.2013 00:00;3677
17.11.2013 00:00;3931
18.11.2013 00:00;5231
19.11.2013 00:00;4605
20.11.2013 00:00;3833
21.11.2013 00:00;3497
22.11.2013 00:00;3289
23.11.2013 00:00;2247
24.11.2013 00:00;2192
25.11.2013 00:00;3243
26.11.2013 00:00;3359
27.11.2013 00:00;3005
28.11.2013 00:00;2704
29.11.2013 00:00;2295
30.11.2013 00:00;1984
01.12.2013 00:00;1932
02.12.2013 00:00;2810
03.12.2013 00:00;2864
04.12.2013 00:00;3550
05.12.2013 00:00;2933
06.12.2013 00:00;2501
07.12.2013 00:00;2204
08.12.2013 00:00;1945
09.12.2013 00:00;2764
10.12.2013 00:00;2955
11.12.2013 00:00;2769
12.12.2013 00:00;2419
13.12.2013 00:00;1992
14.12.2013 00:00;1487
15.12.2013 00:00;1625
16.12.2013 00:00;2766
17.12.2013 00:00;2443
18.12.2013 00:00;2296
19.12.2013 00:00;2404
20.12.2013 00:00;2007
21.12.2013 00:00;1747
22.12.2013 00:00;1567
23.12.2013 00:00;2464
24.12.2013 00:00;1602
25.12.2013 00:00;1770
26.12.2013 00:00;2091
27.12.2013 00:00;1844
28.12.2013 00:00;1415
29.12.2013 00:00;1549
30.12.2013 00:00;2182
31.12.2013 00:00;2185
01.01.2014 00:00;2377
02.01.2014 00:00;2524
03.01.2014 00:00;2647
04.01.2014 00:00;1851
05.01.2014 00:00;350
06.01.2014 00:00;1031
07.01.2014 00:00;2930
08.01.2014 00:00;2759
09.01.2014 00:00;2719
10.01.2014 00:00;2473
11.01.2014 00:00;1605
12.01.2014 00:00;1648
13.01.2014 00:00;3010
14.01.2014 00:00;2859
15.01.2014 00:00;3025
16.01.2014 00:00;2844
17.01.2014 00:00;2574
18.01.2014 00:00;1943
19.01.2014 00:00;1805
20.01.2014 00:00;2736
21.01.2014 00:00;2866
22.01.2014 00:00;3222
23.01.2014 00:00;2747
24.01.2014 00:00;2535
25.01.2014 00:00;1730
26.01.2014 00:00;2406
27.01.2014 00:00;3047
28.01.2014 00:00;2867
29.01.2014 00:00;2839
30.01.2014 00:00;2713
31.01.2014 00:00;2485
01.02.2014 00:00;1855
02.02.2014 00:00;1946
03.02.2014 00:00;3061
04.02.2014 00:00;3085
05.02.2014 00:00;2803
06.02.2014 00:00;3226
07.02.2014 00:00;2735
08.02.2014 00:00;2793
09.02.2014 00:00;2963
10.02.2014 00:00;3695
11.02.2014 00:00;3697
12.02.2014 00:00;3082
13.02.2014 00:00;3253
14.02.2014 00:00;2831
15.02.2014 00:00;2134
16.02.2014 00:00;2756
17.02.2014 00:00;4473
18.02.2014 00:00;4926
19.02.2014 00:00;4843
20.02.2014 00:00;4333
21.02.2014 00:00;4015
22.02.2014 00:00;2905
23.02.2014 00:00;3123
24.02.2014 00:00;5842
25.02.2014 00:00;6501
26.02.2014 00:00;6927
27.02.2014 00:00;7736
28.02.2014 00:00;7174
01.03.2014 00:00;5832
02.03.2014 00:00;8153
03.03.2014 00:00;12719
04.03.2014 00:00;15091
05.03.2014 00:00;16808
06.03.2014 00:00;24119
07.03.2014 00:00;24378
08.03.2014 00:00;26935
09.03.2014 00:00;95895
10.03.2014 00:00;69920
11.03.2014 00:00;27639
12.03.2014 00:00;15731
13.03.2014 00:00;11257
14.03.2014 00:00;9234
15.03.2014 00:00;5342
16.03.2014 00:00;9532
17.03.2014 00:00;7486
18.03.2014 00:00;6561
19.03.2014 00:00;6453
20.03.2014 00:00;6383
21.03.2014 00:00;5244
22.03.2014 00:00;3846
23.03.2014 00:00;4625
24.03.2014 00:00;6462
25.03.2014 00:00;6089
26.03.2014 00:00;5694
27.03.2014 00:00;6530
28.03.2014 00:00;7621
29.03.2014 00:00;11605
30.03.2014 00:00;17713
31.03.2014 00:00;13149
01.04.2014 00:00;7719
02.04.2014 00:00;5684
03.04.2014 00:00;4741
04.04.2014 00:00;4177
05.04.2014 00:00;4419
06.04.2014 00:00;3946
07.04.2014 00:00;4510
08.04.2014 00:00;3947
09.04.2014 00:00;3437
10.04.2014 00:00;3286
11.04.2014 00:00;2885
12.04.2014 00:00;1878
13.04.2014 00:00;1991
14.04.2014 00:00;3272
15.04.2014 00:00;2928
16.04.2014 00:00;2785
17.04.2014 00:00;2492
18.04.2014 00:00;2011
19.04.2014 00:00;1638
20.04.2014 00:00;1680
21.04.2014 00:00;2465
22.04.2014 00:00;3000
23.04.2014 00:00;3105
24.04.2014 00:00;3034
25.04.2014 00:00;2515
26.04.2014 00:00;1575
27.04.2014 00:00;1706
28.04.2014 00:00;3007
29.04.2014 00:00;3044
30.04.2014 00:00;2544
01.05.2014 00:00;2529
02.05.2014 00:00;2674
03.05.2014 00:00;1664
04.05.2014 00:00;1897
05.05.2014 00:00;2519
06.05.2014 00:00;2741
07.05.2014 00:00;2524
08.05.2014 00:00;2722
09.05.2014 00:00;2332
10.05.2014 00:00;1549
11.05.2014 00:00;1720
12.05.2014 00:00;2298
13.05.2014 00:00;2395
14.05.2014 00:00;2380
15.05.2014 00:00;2665
16.05.2014 00:00;2325
17.05.2014 00:00;1537
18.05.2014 00:00;1570
19.05.2014 00:00;2355
20.05.2014 00:00;2263
21.05.2014 00:00;2276
22.05.2014 00:00;2365
23.05.2014 00:00;2077
24.05.2014 00:00;1364
25.05.2014 00:00;1485
26.05.2014 00:00;1878
27.05.2014 00:00;2455
28.05.2014 00:00;2324
29.05.2014 00:00;2104
30.05.2014 00:00;1963
31.05.2014 00:00;1489
01.06.2014 00:00;1459
02.06.2014 00:00;2222
03.06.2014 00:00;2269
04.06.2014 00:00;2002
05.06.2014 00:00;2220
06.06.2014 00:00;2067
07.06.2014 00:00;1557
08.06.2014 00:00;1474
09.06.2014 00:00;2128
10.06.2014 00:00;2658
11.06.2014 00:00;2207
12.06.2014 00:00;2336
13.06.2014 00:00;1359
14.06.2014 00:00;1818
15.06.2014 00:00;1513
16.06.2014 00:00;2294
17.06.2014 00:00;2330
18.06.2014 00:00;2128
19.06.2014 00:00;2160
20.06.2014 00:00;2003
21.06.2014 00:00;1862
22.06.2014 00:00;1937
23.06.2014 00:00;2759
24.06.2014 00:00;2326
25.06.2014 00:00;2307
26.06.2014 00:00;2173
27.06.2014 00:00;2076
28.06.2014 00:00;1430
29.06.2014 00:00;1456
30.06.2014 00:00;2090
01.07.2014 00:00;2033
02.07.2014 00:00;2272
03.07.2014 00:00;2090
04.07.2014 00:00;1616
05.07.2014 00:00;1242
06.07.2014 00:00;1361
07.07.2014 00:00;2104
08.07.2014 00:00;2240
09.07.2014 00:00;2848
10.07.2014 00:00;2380
11.07.2014 00:00;2323
12.07.2014 00:00;1555
13.07.2014 00:00;1532
14.07.2014 00:00;2133
15.07.2014 00:00;2321
16.07.2014 00:00;2387
17.07.2014 00:00;2196
18.07.2014 00:00;1971
19.07.2014 00:00;1434
20.07.2014 00:00;1437
21.07.2014 00:00;2388
22.07.2014 00:00;2396
23.07.2014 00:00;2266
24.07.2014 00:00;2342
25.07.2014 00:00;2304
26.07.2014 00:00;1427
27.07.2014 00:00;1366
28.07.2014 00:00;2623
29.07.2014 00:00;2221
30.07.2014 00:00;2322
31.07.2014 00:00;2406
01.08.2014 00:00;2311
02.08.2014 00:00;1489
03.08.2014 00:00;1556
04.08.2014 00:00;2178
05.08.2014 00:00;2300
06.08.2014 00:00;3779
07.08.2014 00:00;2514
08.08.2014 00:00;2177
09.08.2014 00:00;1790
10.08.2014 00:00;2221
11.08.2014 00:00;2656
12.08.2014 00:00;2572
13.08.2014 00:00;2556
14.08.2014 00:00;2459
15.08.2014 00:00;2867
16.08.2014 00:00;1683
17.08.2014 00:00;1705
18.08.2014 00:00;2651
19.08.2014 00:00;2812
20.08.2014 00:00;2613
21.08.2014 00:00;3426
22.08.2014 00:00;2503
23.08.2014 00:00;1691
24.08.2014 00:00;1823
25.08.2014 00:00;2889
26.08.2014 00:00;2789
27.08.2014 00:00;3213
28.08.2014 00:00;2752
29.08.2014 00:00;2333
30.08.2014 00:00;1728
31.08.2014 00:00;2021
01.09.2014 00:00;2863
02.09.2014 00:00;3792
03.09.2014 00:00;3468
04.09.2014 00:00;3402
05.09.2014 00:00;2725
06.09.2014 00:00;1942
07.09.2014 00:00;2556
08.09.2014 00:00;3842
09.09.2014 00:00;3713
10.09.2014 00:00;4014
11.09.2014 00:00;3578
12.09.2014 00:00;3080
13.09.2014 00:00;2218
14.09.2014 00:00;2427
15.09.2014 00:00;4361
16.09.2014 00:00;4464
17.09.2014 00:00;3614
18.09.2014 00:00;4023
19.09.2014 00:00;3387
20.09.2014 00:00;2587
21.09.2014 00:00;3619
22.09.2014 00:00;5747
23.09.2014 00:00;5853
24.09.2014 00:00;4740
25.09.2014 00:00;4329
26.09.2014 00:00;3991
27.09.2014 00:00;3212
28.09.2014 00:00;4434
29.09.2014 00:00;5869
30.09.2014 00:00;5370
01.10.2014 00:00;5607
02.10.2014 00:00;5412
03.10.2014 00:00;4760
04.10.2014 00:00;4723
05.10.2014 00:00;6055
06.10.2014 00:00;7439
07.10.2014 00:00;6195
08.10.2014 00:00;5988
09.10.2014 00:00;6108
10.10.2014 00:00;5354
11.10.2014 00:00;4199
12.10.2014 00:00;5644
13.10.2014 00:00;8055
14.10.2014 00:00;7158
15.10.2014 00:00;5411
16.10.2014 00:00;5575
17.10.2014 00:00;5503
18.10.2014 00:00;3159
19.10.2014 00:00;17600
20.10.2014 00:00;40799
21.10.2014 00:00;12500
22.10.2014 00:00;14250
23.10.2014 00:00;9359
24.10.2014 00:00;11563
25.10.2014 00:00;19821
26.10.2014 00:00;21296
27.10.2014 00:00;25842
28.10.2014 00:00;18559
29.10.2014 00:00;14990
30.10.2014 00:00;14841
31.10.2014 00:00;19483
01.11.2014 00:00;23312
02.11.2014 00:00;53441
03.11.2014 00:00;37850
04.11.2014 00:00;27137
05.11.2014 00:00;11849
06.11.2014 00:00;9013
07.11.2014 00:00;7038
08.11.2014 00:00;3807
09.11.2014 00:00;3424
10.11.2014 00:00;5812
11.11.2014 00:00;6249
12.11.2014 00:00;4600
13.11.2014 00:00;4331
14.11.2014 00:00;4081
15.11.2014 00:00;3589
16.11.2014 00:00;3138
17.11.2014 00:00;4381
18.11.2014 00:00;3592
19.11.2014 00:00;3353
20.11.2014 00:00;3260
21.11.2014 00:00;3261
22.11.2014 00:00;1902
23.11.2014 00:00;1958
24.11.2014 00:00;2901
25.11.2014 00:00;2917
26.11.2014 00:00;3418
27.11.2014 00:00;3073
28.11.2014 00:00;1946
29.11.2014 00:00;2054
30.11.2014 00:00;1758
01.12.2014 00:00;2625
02.12.2014 00:00;3099
03.12.2014 00:00;2981
04.12.2014 00:00;2680
05.12.2014 00:00;2238
06.12.2014 00:00;1668
07.12.2014 00:00;1543
08.12.2014 00:00;2918
09.12.2014 00:00;2676
10.12.2014 00:00;2447
11.12.2014 00:00;2412
12.12.2014 00:00;2498
13.12.2014 00:00;1398
14.12.2014 00:00;1368
15.12.2014 00:00;2098
16.12.2014 00:00;2417
17.12.2014 00:00;2199
18.12.2014 00:00;2136
19.12.2014 00:00;1816
20.12.2014 00:00;1241
21.12.2014 00:00;1923
22.12.2014 00:00;2095
23.12.2014 00:00;1853
24.12.2014 00:00;1600
25.12.2014 00:00;1256
26.12.2014 00:00;1680
27.12.2014 00:00;1443
28.12.2014 00:00;1522
29.12.2014 00:00;2969
30.12.2014 00:00;2010
31.12.2014 00:00;1869
01.01.2015 00:00;2319
02.01.2015 00:00;2665
03.01.2015 00:00;2480
04.01.2015 00:00;1676
05.01.2015 00:00;2697
06.01.2015 00:00;2954
07.01.2015 00:00;2775
08.01.2015 00:00;2706
09.01.2015 00:00;3106
10.01.2015 00:00;1460
11.01.2015 00:00;1502
12.01.2015 00:00;2729
13.01.2015 00:00;2811
14.01.2015 00:00;2801
15.01.2015 00:00;2470
16.01.2015 00:00;2493
17.01.2015 00:00;1467
18.01.2015 00:00;2240
19.01.2015 00:00;2613
20.01.2015 00:00;2903
21.01.2015 00:00;2826
22.01.2015 00:00;2580
23.01.2015 00:00;2491
24.01.2015 00:00;1580
25.01.2015 00:00;1867
26.01.2015 00:00;2683
27.01.2015 00:00;2880
28.01.2015 00:00;3040
29.01.2015 00:00;3835
30.01.2015 00:00;2477
31.01.2015 00:00;1755
01.02.2015 00:00;2169
02.02.2015 00:00;3014
03.02.2015 00:00;4040
04.02.2015 00:00;3342
05.02.2015 00:00;3377
06.02.2015 00:00;3038
07.02.2015 00:00;1780
08.02.2015 00:00;2104
09.02.2015 00:00;4117
10.02.2015 00:00;3891
11.02.2015 00:00;3620
12.02.2015 00:00;3403
13.02.2015 00:00;2870
14.02.2015 00:00;1843
15.02.2015 00:00;2065
16.02.2015 00:00;3393
17.02.2015 00:00;4080
18.02.2015 00:00;3845
19.02.2015 00:00;3856
20.02.2015 00:00;3492
21.02.2015 00:00;2254
22.02.2015 00:00;2669
23.02.2015 00:00;5777
24.02.2015 00:00;5847
25.02.2015 00:00;6891
26.02.2015 00:00;6114
27.02.2015 00:00;8005
28.02.2015 00:00;5059
01.03.2015 00:00;7223
02.03.2015 00:00;13529
03.03.2015 00:00;12250
04.03.2015 00:00;14932
05.03.2015 00:00;13624
06.03.2015 00:00;19883
07.03.2015 00:00;22838
08.03.2015 00:00;56418
09.03.2015 00:00;69431
10.03.2015 00:00;36657
11.03.2015 00:00;18495
12.03.2015 00:00;14612
13.03.2015 00:00;10719
14.03.2015 00:00;5411
15.03.2015 00:00;5113
16.03.2015 00:00;7226
17.03.2015 00:00;6507
18.03.2015 00:00;7051
19.03.2015 00:00;7082
20.03.2015 00:00;7187
21.03.2015 00:00;3431
22.03.2015 00:00;3811
23.03.2015 00:00;6334
24.03.2015 00:00;7397
25.03.2015 00:00;7349
26.03.2015 00:00;5478
27.03.2015 00:00;7397
28.03.2015 00:00;8857
29.03.2015 00:00;12189
30.03.2015 00:00;11816
31.03.2015 00:00;7568
01.04.2015 00:00;8340
02.04.2015 00:00;7889
03.04.2015 00:00;3410
04.04.2015 00:00;3820
05.04.2015 00:00;3160
06.04.2015 00:00;5604
07.04.2015 00:00;4707
08.04.2015 00:00;4126
09.04.2015 00:00;4487
10.04.2015 00:00;4000
11.04.2015 00:00;2127
12.04.2015 00:00;1995
13.04.2015 00:00;3110
14.04.2015 00:00;3521
15.04.2015 00:00;3050
16.04.2015 00:00;2828
17.04.2015 00:00;2457
18.04.2015 00:00;2586
19.04.2015 00:00;1813
20.04.2015 00:00;2911
21.04.2015 00:00;3178
22.04.2015 00:00;3782
23.04.2015 00:00;2675
24.04.2015 00:00;2416
25.04.2015 00:00;1551
26.04.2015 00:00;1694
27.04.2015 00:00;2517
28.04.2015 00:00;4233
29.04.2015 00:00;2980
30.04.2015 00:00;2779
01.05.2015 00:00;2012
02.05.2015 00:00;1587
03.05.2015 00:00;3076
04.05.2015 00:00;2565
05.05.2015 00:00;2441
06.05.2015 00:00;2811
07.05.2015 00:00;2739
08.05.2015 00:00;2226
09.05.2015 00:00;1755
10.05.2015 00:00;1803
11.05.2015 00:00;4195
12.05.2015 00:00;2719
13.05.2015 00:00;2329
14.05.2015 00:00;2230
15.05.2015 00:00;2175
16.05.2015 00:00;1404
17.05.2015 00:00;1387
18.05.2015 00:00;2346
19.05.2015 00:00;2494
20.05.2015 00:00;2332
21.05.2015 00:00;2386
22.05.2015 00:00;2046
23.05.2015 00:00;1443
24.05.2015 00:00;1587
25.05.2015 00:00;2049
26.05.2015 00:00;2487
27.05.2015 00:00;2496
28.05.2015 00:00;2651
29.05.2015 00:00;2099
30.05.2015 00:00;1558
31.05.2015 00:00;1575
01.06.2015 00:00;2772
02.06.2015 00:00;2789
03.06.2015 00:00;2385
04.06.2015 00:00;2223
05.06.2015 00:00;2189
06.06.2015 00:00;2085
07.06.2015 00:00;1399
08.06.2015 00:00;2287
09.06.2015 00:00;2451
10.06.2015 00:00;2438
11.06.2015 00:00;2408
12.06.2015 00:00;1919
13.06.2015 00:00;1111
14.06.2015 00:00;1073
15.06.2015 00:00;1875
16.06.2015 00:00;2046
17.06.2015 00:00;1777
18.06.2015 00:00;2299
19.06.2015 00:00;1593
20.06.2015 00:00;1003
21.06.2015 00:00;1045
22.06.2015 00:00;1888
23.06.2015 00:00;1787
24.06.2015 00:00;1733
25.06.2015 00:00;1747
26.06.2015 00:00;1515
27.06.2015 00:00;1122
28.06.2015 00:00;1015
29.06.2015 00:00;2376
30.06.2015 00:00;2049
01.07.2015 00:00;1763
02.07.2015 00:00;1841
03.07.2015 00:00;1213
04.07.2015 00:00;998
05.07.2015 00:00;1077
06.07.2015 00:00;1627
07.07.2015 00:00;2019
08.07.2015 00:00;1832
09.07.2015 00:00;2391
10.07.2015 00:00;1769
11.07.2015 00:00;1156
12.07.2015 00:00;1212
13.07.2015 00:00;1764
14.07.2015 00:00;1979
15.07.2015 00:00;1742
16.07.2015 00:00;1675
17.07.2015 00:00;1430
18.07.2015 00:00;955
19.07.2015 00:00;928
20.07.2015 00:00;1616
21.07.2015 00:00;1702
22.07.2015 00:00;1889
23.07.2015 00:00;1648
24.07.2015 00:00;1450
25.07.2015 00:00;895
26.07.2015 00:00;1758
27.07.2015 00:00;1725
28.07.2015 00:00;1850
29.07.2015 00:00;1993
30.07.2015 00:00;1671
31.07.2015 00:00;1561
01.08.2015 00:00;969
02.08.2015 00:00;1637
03.08.2015 00:00;1541
04.08.2015 00:00;1685
05.08.2015 00:00;1824
06.08.2015 00:00;1813
07.08.2015 00:00;1791
08.08.2015 00:00;1080
09.08.2015 00:00;1013
10.08.2015 00:00;1724
11.08.2015 00:00;1690
12.08.2015 00:00;1891
13.08.2015 00:00;1722
14.08.2015 00:00;1571
15.08.2015 00:00;1154
16.08.2015 00:00;1071
17.08.2015 00:00;1876
18.08.2015 00:00;1927
19.08.2015 00:00;1770
20.08.2015 00:00;2006
21.08.2015 00:00;1814
22.08.2015 00:00;1108
23.08.2015 00:00;1221
24.08.2015 00:00;2001
25.08.2015 00:00;1955
26.08.2015 00:00;2254
27.08.2015 00:00;2334
28.08.2015 00:00;2161
29.08.2015 00:00;1279
30.08.2015 00:00;1348
31.08.2015 00:00;2329
01.09.2015 00:00;2763
02.09.2015 00:00;2630
03.09.2015 00:00;2229
04.09.2015 00:00;2019
05.09.2015 00:00;1348
06.09.2015 00:00;1551
07.09.2015 00:00;1991
08.09.2015 00:00;2554
09.09.2015 00:00;2396
10.09.2015 00:00;2228
11.09.2015 00:00;2166
12.09.2015 00:00;1364
13.09.2015 00:00;1558
14.09.2015 00:00;2761
15.09.2015 00:00;2734
16.09.2015 00:00;2693
17.09.2015 00:00;3151
18.09.2015 00:00;2291
19.09.2015 00:00;1716
20.09.2015 00:00;1743
21.09.2015 00:00;3508
22.09.2015 00:00;3404
23.09.2015 00:00;4306
24.09.2015 00:00;3055
25.09.2015 00:00;2724
26.09.2015 00:00;1844
27.09.2015 00:00;2453
28.09.2015 00:00;3863
29.09.2015 00:00;3855
30.09.2015 00:00;4523
01.10.2015 00:00;4833
02.10.2015 00:00;3809
03.10.2015 00:00;3404
04.10.2015 00:00;4746
05.10.2015 00:00;5645
06.10.2015 00:00;4473
07.10.2015 00:00;4286
08.10.2015 00:00;3925
09.10.2015 00:00;3998
10.10.2015 00:00;2093
11.10.2015 00:00;2639
12.10.2015 00:00;4675
13.10.2015 00:00;4567
14.10.2015 00:00;4210
15.10.2015 00:00;4255
16.10.2015 00:00;3909
17.10.2015 00:00;3255
18.10.2015 00:00;3230
19.10.2015 00:00;6869
20.10.2015 00:00;6087
21.10.2015 00:00;6644
22.10.2015 00:00;6587
23.10.2015 00:00;7675
24.10.2015 00:00;9496
25.10.2015 00:00;14502
26.10.2015 00:00;19310
27.10.2015 00:00;12914
28.10.2015 00:00;12113
29.10.2015 00:00;12103
30.10.2015 00:00;15238
31.10.2015 00:00;14091
01.11.2015 00:00;30974
02.11.2015 00:00;30068
03.11.2015 00:00;16612
04.11.2015 00:00;10369
05.11.2015 00:00;7918
06.11.2015 00:00;5620
07.11.2015 00:00;3095
08.11.2015 00:00;2568
09.11.2015 00:00;4438
10.11.2015 00:00;3937
11.11.2015 00:00;3289
12.11.2015 00:00;3379
13.11.2015 00:00;2736
14.11.2015 00:00;1711
15.11.2015 00:00;1715
16.11.2015 00:00;2668
17.11.2015 00:00;2963
18.11.2015 00:00;2829
19.11.2015 00:00;2650
20.11.2015 00:00;2350
21.11.2015 00:00;1349
22.11.2015 00:00;1431
23.11.2015 00:00;2223
24.11.2015 00:00;2396
25.11.2015 00:00;1974
26.11.2015 00:00;1501
27.11.2015 00:00;1492
28.11.2015 00:00;1128
29.11.2015 00:00;1174
30.11.2015 00:00;2121
01.12.2015 00:00;2282
02.12.2015 00:00;2072
03.12.2015 00:00;2008
04.12.2015 00:00;1778
05.12.2015 00:00;1062
06.12.2015 00:00;1168
07.12.2015 00:00;1952
08.12.2015 00:00;1900
09.12.2015 00:00;1954
10.12.2015 00:00;1973
11.12.2015 00:00;1691
12.12.2015 00:00;1146
13.12.2015 00:00;1158
14.12.2015 00:00;1779
15.12.2015 00:00;1873
16.12.2015 00:00;1893
17.12.2015 00:00;2647
18.12.2015 00:00;1497
19.12.2015 00:00;944
20.12.2015 00:00;955
21.12.2015 00:00;1956
22.12.2015 00:00;1822
23.12.2015 00:00;1286
24.12.2015 00:00;1821
25.12.2015 00:00;843
26.12.2015 00:00;857
27.12.2015 00:00;825
28.12.2015 00:00;1200
29.12.2015 00:00;1363
30.12.2015 00:00;1355
